attribute 0,attribute 1,attribute 2,attribute 3,attribute 4,attribute 5,attribute 6,attribute 7,attribute 8,attribute 9,attribute 10,attribute 11,attribute 12,attribute 13,attribute 14,attribute 15,attribute 16,attribute 17,attribute 18,attribute 19
-0.302584789,-1.405167288,0.280012124,0.087492592,0.35229266,-0.285420692,-0.356029859,-0.208307738,-1.231582457,-0.088173456,-0.137717932,-0.893768415,0.721439749,-0.541675837,-0.452807585,-0.279158411,0.277929618,-0.22133822,-0.0323026,0.344346853
6.511955373,-1.981922904,0.205328285,0.584324485,0.303369871,0.492283274,0.734237954,-0.443649193,1.112670726,-0.989613983,-0.43464788,-1.578830106,0.885054509,0.117816053,0.487490037,0.747872029,0.10866842,0.571674764,-0.15580711,0.218602933
-0.388545316,8.293849843,-5.579864246,-2.141027644,-1.783968877,0.576796419,0.924277304,-1.329937783,-0.674119128,-0.813576633,0.084993157,-1.45972715,1.301956036,-0.262371422,0.779659478,-0.012872454,-1.237303133,0.316816515,-0.921099151,0.009470991
0.33195351,-1.814528663,-0.069196125,0.61231125,0.467851078,1.134576225,-1.142288567,-0.188390486,0.067457438,-0.196885254,0.014519183,0.448329605,0.010511333,-0.961308233,0.420182187,-0.393341609,-1.26674626,0.44331481,0.921534154,0.402067756
5.056607196,0.196628911,-0.126875523,1.261502509,0.723254272,-1.675839312,-1.473364937,-0.509305055,1.286790666,-0.452199372,1.440276991,0.676539941,1.434985028,-0.164656224,-0.910008309,0.508213801,0.148679814,0.913854951,-0.063701606,0.090340795
-2.473367912,-0.987674463,-0.579354105,1.379304108,0.075496672,-0.943338491,0.42552056,0.102832352,0.70265749,-0.65118818,-0.35317746,-0.747489448,0.938757365,0.934520297,-0.497685886,0.936472106,-0.595409384,-0.440213239,-0.461520784,1.301922463
-5.028732756,-0.251187135,0.475927429,1.255383788,-1.756065849,1.904781274,-0.411778597,-0.436070287,-0.275650113,0.554966141,-0.019661144,1.502273072,0.606287978,0.290847016,0.553208629,-0.715974746,0.020598866,-0.547963997,0.548908726,-0.366929706
-0.238634177,-1.976380371,0.374376753,0.163087043,-0.491832001,-0.243986876,-1.164078617,-0.68725669,-0.414167242,-0.364860084,-0.314170625,0.368483745,0.58510867,-0.245401121,-0.635619593,-0.352114497,0.064380169,0.718163416,0.971683966,-0.560754295
0.298939587,-0.144899795,-0.000278283,0.050675101,0.057656893,-0.751184838,1.787729285,0.106953906,-0.467324497,0.581024083,-0.511370017,-0.389073119,0.599031292,0.541952658,-0.878628603,0.622932372,-0.158200677,0.51002086,-0.277991931,-0.263211657
0.134209779,-0.651991484,-0.27807538,0.589383623,-0.80931829,1.125993516,0.966095608,0.261336418,-1.011356955,0.000855951,-0.647411182,0.695662433,0.164792689,0.181449993,0.365358695,0.563305785,-0.139290641,0.092437689,0.346359344,-0.772236636
4.204503421,-0.275467656,-0.389998722,-2.102113263,1.493306704,1.156951611,-0.727630666,-0.262790821,0.929786958,0.649629421,0.643456511,0.977028639,-0.339390678,0.634200696,-0.298241893,0.455840097,-0.452694001,0.851799544,0.618619443,0.17292775
4.621413278,-2.438260489,-0.548438583,-2.602366468,0.308425969,1.497852182,0.908060601,0.371081768,0.178162437,-0.83838524,1.298841616,0.993606211,0.515657783,0.513217668,-0.708743174,0.514169385,0.324725774,0.000847916,-0.201953207,-1.000739898
-5.686890294,-1.349736357,0.646208545,-1.035808201,-0.332471029,-0.691312311,-0.351057837,-0.217019396,1.233453778,-0.426421137,-0.380613347,-1.071860666,-0.1561672,0.096283957,-0.008661298,-0.926174426,0.933598587,-0.350605191,1.087610636,1.042167368
9.249515627,-0.154334519,0.03976324,0.97823464,-0.280241562,1.256517004,-0.281351135,-0.329485828,1.609811906,0.376207383,0.5191842,0.442129434,-0.462812368,0.110684886,0.409119874,-1.022774117,0.151902431,-0.437123715,0.436494828,0.525170844
9.248159115,-0.772592753,-0.03125453,0.655148395,0.087278568,0.364904556,-0.105576906,0.412705359,-0.15901938,-0.560923777,0.228114025,-0.212062969,0.383218165,-0.699740521,-0.671673703,-0.512949011,-0.952612466,-0.600828103,-0.801976306,0.148091632
-6.329709547,-1.498364949,0.774138136,-0.477371841,0.699596221,0.370827999,-0.587007546,-0.620240287,1.184378192,-0.040966411,-0.32983415,1.298046527,0.083372887,-0.427813361,0.829199267,-0.154780034,0.849284606,0.521649699,-1.10500867,-0.182622331
-4.143045696,-1.400771227,-0.472424881,2.483740599,-1.046119156,-1.518710102,1.915596536,-0.472697244,0.699643613,0.72747889,-1.354861699,0.600787444,-0.917405701,-1.393525899,-0.059359362,0.256993809,-1.108999681,0.626285726,1.014160174,-0.239373969
0.204454852,-1.616830867,0.252425584,0.168678198,-0.797611377,-0.032785637,1.251034184,0.523985658,0.153964262,0.574733934,-0.739804839,-0.614654573,0.356931669,0.524913672,-0.750511196,-0.218168893,-0.286731032,0.325189277,0.655738014,0.667793712
-0.840584864,5.567010744,5.534080591,-0.200629737,1.329891683,-1.646280323,-1.488817058,2.976778413,0.375790935,-1.034128935,0.578711405,-0.991856874,-0.727586163,-0.119811707,0.776007611,0.15813811,-0.151156222,1.987461624,-0.643569439,-0.002024946
-7.492345542,-0.02363931,0.436132926,-0.635883135,0.151989746,-0.818461422,-0.602546761,-0.704560029,0.882525655,1.232044995,-0.273036883,0.816997879,0.400590751,0.912963045,-0.086435122,-1.067628644,0.066676197,-0.533976127,-0.631706635,1.211605824
2.477290473,-1.244797691,0.142034377,0.230351894,1.091955029,1.594877371,-0.918672968,-0.594195717,0.224215248,-0.482701539,0.286510224,-0.782172404,0.290814419,0.024579288,-0.526637575,-1.200940537,-0.241751327,0.926332931,0.401567957,-0.630627317
10.02331683,-0.449962617,1.753172579,0.344553863,-0.930246996,0.536030216,-0.506787972,0.037654906,0.39171015,0.145845597,0.158535794,1.322061515,0.629890094,-0.25856892,0.068706001,0.398084011,-0.141591009,-0.098363246,0.32913693,-0.523133884
-7.922527379,-0.949469728,-1.297853061,-0.878829214,1.467115204,-0.10350496,-0.335644011,-0.136375212,-0.245477189,-1.301494649,-0.44455348,-1.141060634,0.208458702,-1.150233511,0.474961906,-0.214493513,0.512683992,0.846608823,-0.387962523,0.133301915
-6.391707986,-1.110435808,-0.273698426,-0.70207003,0.30377035,-0.875969292,1.728672509,0.176187618,0.193758983,1.407879639,-0.060709129,-1.13648469,-0.188371996,-0.444470609,0.352123337,-1.125685011,0.564464428,-1.429181649,-0.060823747,-0.030223442
0.040281953,3.061082068,6.609342065,-1.266799333,-3.066103122,-0.396956199,0.2145702,-1.106300551,-0.837138865,0.862529388,0.528260825,-1.07821351,1.17232605,-0.22996257,-0.098112822,0.655634655,-1.008684199,-0.440296073,-1.592125149,-0.906888708
0.50251737,1.47461994,6.216583518,-2.118104023,-3.630677613,0.698374676,-1.238743118,-1.842153432,-0.279478944,-0.109886733,-0.820176901,0.386968385,0.499131681,0.585345651,0.107897255,0.215556346,0.015172534,-0.710929487,-0.188951266,0.479317867
-9.63282671,-0.009702271,-0.06943356,-1.219298808,0.637300105,-0.977035848,1.430064986,-0.052421041,0.902033655,0.443309219,0.069814107,0.766085639,1.349469483,0.051374058,0.287387795,0.214887499,0.070872829,0.279894689,-0.385902849,0.11333736
-5.983117627,-0.728454071,-1.02191062,0.030382983,0.168361454,0.012953519,1.757017629,-0.034923556,0.379011727,0.167667369,-0.341922958,0.211299137,1.689796374,-0.196257473,-0.540839405,0.643182214,-0.157545627,0.976466613,-0.101391866,0.04966748
-3.548536889,-1.107106097,-1.003248416,1.592772515,-0.800702329,-1.252053053,1.104985914,0.535288713,-1.247181034,-0.386559729,0.829323235,-0.64611735,-0.531409576,0.05414417,0.219162184,0.089639414,-1.420426913,-0.613358725,0.448729013,0.731256807
-0.446564611,3.0602259,6.886538252,-0.988672818,-1.947953506,-1.028542382,0.383891166,0.46369034,0.659447763,-0.899336686,1.795545506,-2.075541051,0.677925683,-0.440782132,0.630263789,-0.540075352,0.100501571,0.822564121,-0.755517317,0.72386767
4.581323148,-0.181949228,-2.035166402,-0.103221647,-0.048959199,0.154868844,1.349449217,1.172700561,-0.403551768,0.865902702,-0.011374939,1.153849018,0.014366271,0.165597879,-0.67915244,0.148612109,-0.428823849,-0.218067008,-0.59810487,-0.08407609
7.385132088,-2.408340342,0.007448634,0.830739051,-0.357185212,0.252525593,-0.633047912,0.022611105,-1.383196268,-0.161026458,0.396355574,1.000917162,-1.051778963,0.152517881,-0.479727134,0.042094642,-0.402215506,0.016286006,-0.394325981,0.932888019
0.466686921,-0.856046444,0.063156044,0.64765201,0.447949367,-0.755443961,1.649137441,0.049134086,-0.071752791,-1.087255734,-0.04510507,-0.125403425,0.871889208,-0.032052228,0.355827932,-1.069537794,-0.907160101,-0.027365938,-0.108340232,-0.446122093
-0.53382757,5.86732993,5.965334293,0.490036891,0.810368117,-0.080302512,-0.233083293,2.677854331,-0.765027335,0.58137522,-0.972274113,-0.340001364,1.066160553,0.715073947,0.720055253,-0.408704712,-0.005745202,1.242119596,0.019260518,-1.229546305
0.08635453,-1.448899446,-0.950161289,0.287082645,0.452973538,0.092209303,0.897657211,-0.226863105,0.251994957,0.405360343,0.395984354,-1.472901007,-0.270034181,0.757758379,-0.308985806,-0.035551689,1.5903195,0.057562105,-0.46968779,0.543292831
0.193796484,0.136985619,1.18657458,0.562134768,-0.329913651,0.301581011,-0.56325226,-0.728411979,-1.219423887,0.553163056,-0.672244918,-0.322599666,0.43601813,0.015623693,-0.147264557,-0.641755789,0.734558775,-0.261414586,-0.094752156,0.255379598
7.642247087,-0.404589326,-0.248381911,0.018033786,0.22084132,0.798758073,-0.293410457,0.457038072,-0.819242483,-0.905399396,-0.929691114,-0.595730003,0.143947091,1.713508928,-0.157000117,0.351580118,0.782492643,-0.448436688,-0.944879578,-0.591062264
-4.765333724,-0.470267707,0.593716918,1.5058457,-0.920131011,-1.350808605,1.024924614,-0.815805044,0.460206422,0.433712441,-0.570980392,0.454333491,-1.243306595,-0.424020104,0.310360704,0.447030935,-0.550072608,0.229183951,0.842313021,0.351410129
-0.391140507,2.528584218,7.490459663,-2.65577346,-4.62835715,1.265583133,1.467173532,-1.898730629,0.396386817,0.614006405,-1.084384425,2.104281563,0.290203567,-0.588082997,0.290553615,-0.853717923,0.165443516,-0.499320467,0.297449283,1.160642645
-4.11043034,-0.792382267,1.589415389,-0.891627781,0.102008461,1.230853537,0.826362164,-0.164524955,0.764905063,0.215768932,0.388347658,1.690198603,0.55616412,0.095723622,-0.083811253,0.131155888,-0.52925083,1.528957423,-0.418877156,0.070804243
7.538846257,0.133120906,-1.193044751,-0.000853803,-0.343316928,-2.902356427,0.452664337,-0.175720773,1.285273611,0.482616768,0.172356555,0.920037393,0.305055745,0.328566685,0.344953094,-0.941977741,0.230462571,0.459984596,-0.993891998,0.512146694
0.491806984,5.919195268,3.791506595,2.647000513,3.845229466,0.607014327,-0.020391465,2.194039543,0.623475799,-0.001371552,-0.446972468,-0.251328793,-0.23371693,-0.28885897,-0.562809537,-0.075696403,-0.673045483,-0.296864865,0.706906213,0.268688639
5.272886607,-1.105204169,-0.04708197,0.3197436,0.281979334,0.330447911,0.534409225,0.166030494,0.509765479,1.458087675,0.110145462,-0.555741322,-0.389020391,0.423460824,0.758514262,-0.141334678,0.384730322,-0.966740119,-0.145283684,0.820937436
10.23895691,-1.042331732,-0.471959316,1.454454901,-0.052518404,0.449818727,-1.119778089,-0.129531124,0.925070429,-0.736885508,1.218772849,0.318961052,-0.197466404,-0.207654596,-0.883053361,-0.989706037,0.937296227,0.465067849,-0.549685478,-0.580744963
2.845471546,-0.574375587,-0.687960787,-0.375786603,0.890966418,1.062329961,-0.510659845,-0.538363051,-0.455771214,1.057843753,-0.059059955,-0.492929029,0.669699715,0.122020492,0.148583162,0.942626777,0.239205135,-0.452858489,-0.782788421,-1.298313652
0.088215415,8.338149208,-5.529209263,-0.793052235,-2.4777234,-0.246636475,-0.255107435,-0.81771612,-1.001663019,-0.409424677,0.828767732,0.070123273,0.174536269,0.745112767,0.684894825,1.091536098,-0.071654449,0.75185706,0.192692392,-0.161887514
-4.956627254,-1.431978029,-0.972275496,2.478503318,-2.31559366,-0.465284027,1.27656355,0.696827946,-0.53899312,0.252783883,1.453497934,0.44394952,0.563287512,-0.246158886,0.631094329,0.750257737,-0.888426377,-0.468543817,0.361494847,0.186393956
-0.505650464,-1.037617731,-0.518258515,-0.196379187,0.377502679,0.262413404,-0.741805087,-0.086222248,-0.618390295,-0.664003719,0.470878915,0.360555187,-0.203419673,-0.590840938,-0.520435664,-0.030704981,1.217354591,-0.001647777,0.422407347,-0.569280371
1.806979567,-1.591022251,0.070388917,-1.456586577,0.549097821,0.45775829,1.42682599,0.358314041,0.483662726,-0.899671192,0.868970353,0.639109932,0.402299338,0.31537486,0.168492348,-0.904224372,0.387226981,-0.36507163,-0.252512246,-0.408781254
10.41617499,-1.020507527,0.104350893,1.469013881,-0.775119675,1.456937533,-0.972739295,0.148494476,-0.935485372,-0.075342899,-0.224360216,-0.685969381,0.46644604,1.881144654,-0.341299518,0.335823416,0.406878405,0.709780353,0.444348685,0.051250692
-0.060915302,4.859370923,-2.744453808,-0.421042624,-2.374093162,0.465116147,-1.479776964,-0.342375769,-1.079124908,-0.043286606,0.144980522,-0.623588122,1.040813066,0.462846728,-0.282488285,-0.013011834,-0.106259773,-0.387084621,-0.809482538,0.895267851
-6.183425443,-1.258359845,0.481351971,-1.403529429,0.470722061,-0.629396366,0.778982659,-0.494910241,1.224923935,-1.283066363,0.063604332,-0.671161908,0.637880321,-0.143528612,-0.028108206,-1.216115191,1.030923748,-0.397516402,0.945828927,-0.017064957
-0.260681555,-2.290114272,-0.621867956,0.362522451,-0.180692136,0.66244321,-1.129923766,-0.593731527,-0.611224586,-0.857073386,0.094065031,-0.450772245,0.219029636,-0.63784873,0.572184172,-1.001958248,-0.513916015,0.421029338,0.945809796,0.092420825
-10.65381986,-1.006517889,-0.330758804,-0.812476355,0.574822286,-1.55536929,1.235873598,0.09320232,0.608872364,0.73255967,0.693253184,-0.186155283,0.078718662,0.029158283,-0.790227407,-0.062620628,-0.574304915,-0.456794845,-0.207299635,-0.677507749
-8.673489204,-1.265595205,-0.454068622,-0.301329826,0.549877705,-0.196474949,-0.512624386,-0.655186447,0.714362664,0.822614845,0.852313282,0.355200937,-0.429299805,-0.439159856,-0.76577967,-0.552527596,-1.171368311,-0.438784202,-0.450023221,0.603522227
-7.151803194,-1.137348059,0.843623836,-1.126746453,1.230037835,-0.7587507,1.640590842,-0.143999412,0.634579803,-0.241284583,-0.01454025,-0.089762514,1.417878418,1.192824004,0.234029945,0.415059261,1.03833358,-0.634923954,-0.482990394,0.25288426
5.358004185,-1.685380065,-1.097236241,-2.710288611,0.645892405,1.352300621,0.069552884,-0.613233947,0.300915332,-0.653342137,0.048926885,-0.770615495,1.682887596,0.138751777,0.657415678,-0.288646041,-1.447448461,0.329932244,0.662741117,0.007269136
-0.205668374,-0.881228416,-0.77000293,-0.053765611,0.718108712,-0.358598124,0.674627163,0.347242285,0.125922265,1.244103961,0.358627139,-0.717929897,-0.060967167,0.236934168,-0.550655899,1.427520353,0.066240881,-1.113349512,-0.050543657,-1.38273323
2.963058438,-0.316414427,-0.225648954,-0.646021511,0.827947255,0.364429768,1.184008052,0.680909273,0.633444335,0.264137507,0.5730924,0.146380439,-0.755255852,-0.195770542,-0.272208904,-0.158944517,0.689280397,0.777071461,0.090840484,0.342188749
0.125430507,6.940254753,-3.507528153,0.637364938,0.092388035,1.977805295,1.338837483,-2.598910565,-0.362602904,1.250901377,1.013908863,-1.000372378,-0.956635049,-1.778199073,-0.483409472,0.877553143,-0.490281256,0.684303931,-0.418906713,-0.286851313
0.584081739,-1.761118435,-0.292185049,-0.168151905,-0.330070647,0.411954726,-1.353700202,0.216402115,-1.632089669,1.619803487,0.159783329,0.83519428,-0.370710296,0.246113589,-0.574323373,0.059901744,0.556456038,0.867996375,-0.36100808,1.170611335
5.516652955,-0.453667412,0.690842299,0.638605132,0.170774368,0.928088173,-0.876889461,-0.86354961,0.840839125,0.54201409,-0.780170107,-0.148345581,0.924939318,0.10694723,0.569741089,-0.865795151,0.389256637,0.407813195,0.125362499,-0.007757277
-5.778815602,-0.394946992,-0.71671706,-0.491033132,-0.120902333,0.657922889,-0.234472269,0.304232981,-0.652971265,-0.81525624,-1.189800527,0.981826754,-0.753055517,-0.096993654,-0.069831844,-0.66908092,0.671532408,0.896256019,-0.056877482,-0.002004303
-0.596103621,-0.980778012,-0.543841891,0.368235601,0.285106272,-0.176384237,1.329557572,0.023202336,-0.12743223,-0.034164921,0.653507607,-0.700885447,0.068649018,-0.148087648,0.419759664,-1.184316874,0.703847152,-0.024656999,0.40513406,-0.544101691
4.277264913,-0.870801938,-0.891708511,0.81493254,0.244360426,-1.191870797,-0.943104695,-0.548016412,0.715390509,0.32546045,0.97301929,0.415179356,-0.3462313,0.347486304,-0.23681501,0.087812537,0.661909937,-0.052088755,-0.548299738,0.401127817
-0.287334085,-1.312521841,-0.270053846,0.157671562,0.070728135,-0.409078892,-0.897110568,0.105614871,0.510884272,-1.29423737,0.957824019,0.759944942,-0.7060901,-0.133666385,-0.534461848,0.671856713,-0.067751926,-1.081546346,0.064092405,-1.352372591
7.209964847,-2.191885796,-0.075874912,1.561371772,-0.753575472,0.335551838,-0.222762164,-0.094637063,-0.853284982,-1.002376971,-0.326184697,-0.127358487,-0.575306708,-0.205668051,-0.998052797,-1.063775852,-0.513926195,0.967841739,-0.780329016,-0.277345488
-10.53852079,-0.982280738,-0.546915556,-1.737978839,2.179554498,-1.246539094,-1.168908545,-0.114324671,-0.052665533,-0.4217597,0.66857796,-0.29552469,-0.325139466,0.117459901,-0.202475034,0.4843942,1.249606845,-0.066103028,0.47124963,0.988835542
10.05340387,0.439868948,0.008056516,0.79904586,-0.647482949,-0.164205073,0.813989216,0.671071666,-0.511152629,-0.855950497,-0.328817363,1.601433726,-0.07499955,-0.292170958,0.152192336,0.190719142,-0.814185617,-0.261530801,0.299165724,-1.127308894
-0.557391174,5.372286617,2.009831534,1.61605875,3.799387307,0.041890252,-1.600348899,-0.08414971,-0.31933293,1.001141109,0.173919771,0.392277131,0.512005805,-0.502671508,0.186329896,-0.051254115,0.311277648,-1.446374855,0.937082115,-0.198807392
-1.771838259,-1.759704242,-0.055687398,1.916649107,0.31194665,-0.783337653,-0.904136308,-0.393971086,-1.088183928,0.801636119,0.278053162,0.073670499,-1.146258313,1.104599002,0.451904318,-0.477345973,0.758591789,-0.078573076,0.314531046,-0.632211569
-0.552491557,2.850628625,6.061299355,-1.968500658,-2.115764078,-1.493616371,0.907525237,0.570334001,-0.130628106,0.303856024,1.475229641,0.439599748,-0.259403392,0.149103848,-0.757146033,0.069982727,-1.010637243,0.597453344,0.075780356,0.967907208
-7.009000676,-0.485271974,-0.564444645,2.23693862,-2.454176972,0.690175054,1.683487932,0.584276011,1.179790536,-0.729890814,1.366327161,0.487436593,0.637926101,-0.19572561,-0.081087056,-0.033107065,0.59621452,0.176225074,0.21311283,-0.545151125
5.969584283,-1.063008244,-0.099577183,-0.0212373,0.025197238,0.062321649,-1.630776939,-0.658028241,-1.077162659,-0.260195102,-0.007966299,1.203643826,0.351194537,0.266391667,0.554160253,0.956817603,0.100890696,-0.820022175,0.110752768,-0.292802183
0.189642637,6.84420472,2.726854772,1.984247233,4.344754869,0.270011681,-0.502044709,0.152460932,-1.04223673,-0.707371464,-1.332849669,0.134312453,0.264631068,0.064809456,-1.178017575,-0.921840836,0.925069022,-1.042324919,1.064069851,0.772044633
0.3298813,6.61104386,0.308830104,2.245382076,3.586708088,-0.221936681,1.114943882,-1.138012132,-0.066810638,0.086267613,-0.802630621,-0.498532939,-0.216881768,-0.024107012,-0.232603213,0.410061987,0.020384974,-1.905036792,0.38183927,-0.308524088
-4.916738017,-1.255748468,1.050591527,2.163147926,-1.859130672,-1.463118961,-1.677481499,0.322387875,-1.031615532,-0.401986147,0.548305877,0.647432374,0.314759127,0.248877577,0.987230914,-0.48919487,0.67161036,-0.222848221,-0.520552059,-0.008316578
0.541432196,-1.634297854,-0.35803195,0.762003653,0.733801411,0.279498413,-0.798023535,-0.837186352,0.335320545,-0.459103579,0.183236065,-1.37727596,0.106464336,0.176905398,0.590226415,0.610841457,0.851635356,-0.26683547,-0.369288559,0.547770669
-4.350762888,-0.497040951,0.103634376,1.042660932,-1.188766904,-1.063622385,1.50246627,0.8947936,1.364896293,0.511848752,-0.517827316,0.020586235,-2.029770435,-0.003925512,0.875948588,-0.95743077,-0.984110815,0.209359763,0.103411645,0.539418493
-5.917615437,-0.102140611,0.030160767,0.929334585,0.556022772,0.794260424,0.191222295,-0.123702822,-0.194715413,-0.937610782,1.489429626,-1.119905497,0.123818512,-0.170609197,-0.555902102,-0.065430733,0.550051297,-0.306301836,1.36355793,0.030803908
0.032668308,-0.473331658,1.183381914,-0.147758511,-0.224395715,-0.935201429,0.527008755,-0.702397677,0.523119871,0.20287544,0.538240841,1.334989066,0.33941418,-0.307514454,-0.586883841,1.069435308,-0.76429339,-0.368637414,-0.178423445,0.369986229
-2.790502984,-0.237482696,-0.128412595,1.182306957,-0.042842841,-0.429952071,-0.398464432,-0.197833662,-0.903582906,-0.820561847,-1.049673059,-0.668329004,0.504724755,-0.872847623,0.182837169,0.290402384,-0.886948287,0.238312079,-0.429207946,-1.229277085
-9.987543944,-0.317767643,-0.800873591,-1.67945891,1.063686019,-0.915861574,0.326249374,0.297469103,0.984100602,0.121261496,0.444466863,0.608618694,-0.804226841,-0.069920093,-0.886188739,0.500648642,0.062113539,0.879748207,0.467193686,-0.371321642
10.56245942,-2.214088393,0.362175606,1.795583876,-0.614673084,0.303499947,-0.278856549,0.413226125,-0.206826228,-0.362410535,0.049257073,0.156416856,0.751275003,0.379750069,0.151280616,0.282592363,-0.356220174,0.109451593,0.307540546,-0.846547964
4.779082779,-2.209773379,-0.407044881,-1.757606237,1.690600385,1.874515636,-0.932880972,-1.004759713,0.547142648,-0.557732017,1.7469703,-0.131634451,-0.213969275,-0.573509289,-0.765941009,-0.526939099,-1.092388004,0.058026038,0.426820438,0.063814279
0.817189022,4.587955902,-5.428786682,-1.17580479,-3.755260277,0.925046936,-2.419665817,3.836932889,1.783187796,-0.200964207,-1.264260839,0.495807862,-0.733657193,0.884631192,-0.643085158,0.304396431,0.590800517,-0.361145358,0.707431276,0.49288294
4.636525706,-2.413259933,-0.103746453,-1.110435017,2.049804646,0.674832513,-1.238704936,-0.688162572,0.63606134,-0.217688522,0.121136434,0.244666805,-0.190425987,-0.022882132,0.5224574,-1.072302197,-0.148276068,0.265430369,-0.822274305,1.083126706
7.846011607,-1.723642567,-0.818635319,-0.778223987,-0.412333673,-2.103331633,0.610897116,-0.23781198,-0.280019855,-0.535227134,-1.12955285,-0.624069475,-0.08113211,-1.154312587,0.097237214,-0.020896927,0.117083909,-0.087486061,0.701999831,-0.082541638
-0.608646466,-0.262235498,0.40033619,-0.079570205,-0.30585902,0.151254588,0.242464653,-0.122593256,0.999832431,0.774228368,-0.033883224,0.254372538,0.499324315,-0.701211403,-0.724206904,0.713693809,0.391016144,0.500169399,-0.294638382,1.181503487
-4.826162681,-0.724547855,-1.283240503,2.649894877,-1.000559676,-1.086864568,-1.116283435,0.354636218,-0.10746106,1.23064137,0.526534478,0.862098197,-0.193516961,0.46204892,-0.261930042,0.999946029,0.428598147,0.258484936,0.063546314,-1.184335667
0.869912589,5.14226934,3.27578222,2.728004752,3.724026985,0.790676464,-2.074858046,0.939318034,0.279364443,0.296134397,-0.885208724,0.434734817,-0.255552571,-0.715380297,0.430593023,-1.097404094,-0.792330999,-0.992503037,-0.62950651,-0.125144069
0.490101614,4.8458771,1.115639162,2.147767388,2.934423912,0.583135803,-0.286049763,-0.046669833,-1.030253318,0.548136322,-1.076072524,0.700700256,0.586709112,-0.712861458,-0.442808449,-0.463198618,1.42250329,-0.248581415,-0.176769272,0.307159177
7.865768757,-1.582572023,-1.876660022,0.078575434,0.027310889,-2.327535856,1.192987316,0.541898874,-0.612457974,-1.473663036,-0.347159701,0.230015417,-0.263912268,0.373319303,-0.154333156,0.465446692,-1.587276886,-0.64234493,0.538957322,0.069468158
-0.377067458,7.460939045,-3.302004361,0.115793174,-3.099457885,1.413642187,0.726129902,-1.518263436,0.715620123,-0.601386654,0.605145194,-0.966429448,0.326625879,0.782305252,-0.152574234,-0.546260508,-0.39346465,0.637345504,-0.042766033,0.136671858
0.275527371,1.743945638,4.920266371,-1.490640199,-3.044894623,-0.469238804,-0.041091999,-1.27375131,-1.178279859,-0.050326342,0.143030066,-0.142978043,-0.438375461,0.253086195,-1.718081948,-0.472665733,0.457198162,-0.857907327,-0.900753612,0.148182889
-3.902040094,-0.252669543,-0.532573942,1.363964322,0.012799132,1.925761112,-1.002813856,-0.184200724,0.504745638,0.55682997,0.073219994,-0.560513048,-0.355201138,1.566491221,0.028324266,-0.117442857,-0.276512399,0.387499491,0.635377084,-0.73807777
-0.056331286,-0.31491965,-0.072638668,-0.441036612,-0.501982184,-0.286066817,1.041511872,0.580190783,-0.192145737,-0.477204973,-0.608423049,-0.798439718,0.65804311,0.00617036,0.519655051,0.346901221,-0.633074621,0.036365645,0.651989033,-0.073983271
-0.415742317,6.21246323,-3.632432125,-0.205874426,-0.742599412,0.453552129,0.477542564,-2.227447954,0.064466803,-0.856086634,-0.49681509,-0.947517569,-1.157994486,-0.482542054,0.769354543,-0.260724154,-0.110307753,-0.4252487,-0.685040171,-0.107481929
8.48651943,-1.522204424,-0.731122082,1.463255685,-0.698124327,0.513720149,-0.245965707,-0.021099665,1.182934131,-1.144521358,-0.858925651,-0.179110287,0.200902541,1.385848812,0.795362412,-0.676021587,-1.010627822,-0.113349648,0.051806696,0.481033037
-10.28700628,-1.728937247,-0.330907227,-1.015436981,-0.082533596,-1.003045652,0.522301635,0.005341802,1.146908451,-1.060169516,-0.35335564,-0.66268371,1.356433169,-0.424644087,-0.196207296,-0.423699375,1.041868095,-0.30724905,0.454048024,-0.873533907
0.497588236,-2.093749152,0.705276852,0.19071356,0.099315939,-0.133394873,0.225485091,0.12227584,1.126023535,-0.012852395,-0.448996389,-0.363750779,0.925721557,-0.199690938,-1.11792547,0.880615105,-0.098134788,0.302546218,-0.901395364,-0.094003216
5.531088011,-0.153059479,-1.014740098,0.051666698,-0.421074799,-2.003211306,-1.42403544,-0.732355165,-0.283966807,-0.126327838,-0.076878033,-0.025309354,-0.558012716,-0.982800406,0.074735675,-1.415460205,0.119666171,-1.134898883,-0.49910815,-0.073757025
-3.907946211,-2.077668504,-0.114521767,2.482791249,-0.800683959,-0.787435546,-0.020658861,-1.307009513,1.075611948,0.73642882,-1.761569065,-0.372065994,0.136817654,-0.48694912,0.504053946,-0.059239799,0.655307689,0.40395,-0.436758642,-0.053858591
-5.377058487,-1.672279255,0.241164334,0.017811355,1.281467967,-0.72466813,0.743786244,-0.360674409,0.57270807,-0.389929148,0.772321873,-1.544053634,0.415081678,0.482250118,-0.452103139,0.885384428,-0.491406574,-1.57749271,0.742157484,0.495992339
8.471020951,-0.65464179,-0.246794934,0.46413091,-0.481302672,1.135798293,-0.849917107,-0.34209479,0.626805957,-0.397340227,-1.108950136,-0.37949988,0.27300131,0.001219816,1.446314237,1.021342454,-0.19537319,0.38453262,0.416542636,0.079113343
-3.88548271,-0.023621076,-0.785655864,2.398467666,-0.728795121,-0.343280147,2.051942973,0.777386906,1.52251099,1.839403699,-0.35627454,0.217451325,-1.226945499,0.86399554,-0.20793335,0.107248437,0.280912367,1.212083284,-0.478506277,-0.402792032
